1,Time,Displacement,Force
,(s),(mm),(N)
"","75.0600","18.7583","255.9084"
"","75.0800","18.7634","255.7603"
"","75.1000","18.7683","255.7853"
"","75.1200","18.7733","255.7085"
"","75.1400","18.7783","255.7574"
"","75.1600","18.7833","255.8937"
"","75.1800","18.7883","255.9782"
"","75.2000","18.7933","256.1101"
"","75.2200","18.7983","256.0852"
"","75.2400","18.8033","256.1166"
"","75.2600","18.8083","256.1433"
"","75.2800","18.8133","255.9993"
"","75.3000","18.8183","256.0749"
"","75.3200","18.8233","255.9847"
"","75.3400","18.8283","255.9553"
"","75.3600","18.8333","255.8618"
"","75.3800","18.8383","255.7667"
"","75.4000","18.8433","255.6603"
"","75.4200","18.8483","255.7132"
"","75.4400","18.8533","255.7628"
"","75.4600","18.8583","255.9670"
"","75.4800","18.8633","256.0289"
"","75.5000","18.8683","256.0962"
"","75.5200","18.8733","255.9055"
"","75.5400","18.8783","255.7956"
"","75.5600","18.8833","256.0589"
"","75.5800","18.8883","256.0561"
"","75.6000","18.8933","256.0969"
"","75.6200","18.8983","256.1029"
"","75.6400","18.9033","255.9532"
"","75.6600","18.9083","256.0230"
"","75.6800","18.9133","256.1063"
"","75.7000","18.9183","255.9956"
"","75.7200","18.9233","255.9741"
"","75.7400","18.9283","256.1454"
"","75.7600","18.9333","256.1361"
"","75.7800","18.9383","256.0519"
"","75.8000","18.9433","256.0113"
"","75.8200","18.9483","255.8400"
"","75.8400","18.9533","256.0200"
"","75.8600","18.9583","256.2816"
"","75.8800","18.9633","256.2944"
"","75.9000","18.9683","256.2587"
"","75.9200","18.9733","256.1395"
"","75.9400","18.9783","255.9110"
"","75.9600","18.9833","255.8800"
"","75.9800","18.9883","256.0504"
"","76.0000","18.9933","256.0998"
"","76.0200","18.9983","256.1987"
"","76.0400","19.0033","256.1489"
"","76.0600","19.0083","256.1157"
"","76.0800","19.0133","256.1399"
"","76.1000","19.0183","256.1130"
"","76.1200","19.0233","256.2488"
"","76.1400","19.0283","256.2726"
"","76.1600","19.0333","256.3002"
"","76.1800","19.0383","256.2395"
"","76.2000","19.0433","256.2468"
"","76.2200","19.0483","256.1400"
"","76.2400","19.0533","256.1120"
"","76.2600","19.0583","255.9877"
"","76.2800","19.0633","256.0388"
"","76.3000","19.0683","256.2052"
"","76.3200","19.0733","256.2110"
"","76.3400","19.0783","255.9227"
"","76.3600","19.0833","255.9630"
"","76.3800","19.0883","256.2586"
"","76.4000","19.0933","256.3275"
"","76.4200","19.0983","256.2340"
"","76.4400","19.1033","256.0442"
"","76.4600","19.1083","256.0397"
"","76.4800","19.1133","256.0618"
"","76.5000","19.1183","256.0220"
"","76.5200","19.1233","255.9819"
"","76.5400","19.1283","256.1073"
"","76.5600","19.1333","256.0563"
"","76.5800","19.1383","256.1775"
"","76.6000","19.1433","256.1322"
"","76.6200","19.1483","256.1479"
"","76.6400","19.1533","256.1566"
"","76.6600","19.1583","256.2490"
"","76.6800","19.1633","256.3557"
"","76.7000","19.1683","256.2574"
"","76.7200","19.1733","256.1411"
"","76.7400","19.1783","256.2350"
"","76.7600","19.1833","256.2915"
"","76.7800","19.1883","256.1126"
"","76.8000","19.1933","255.9153"
"","76.8200","19.1983","256.2242"
"","76.8400","19.2033","256.3317"
"","76.8600","19.2083","256.3184"
"","76.8800","19.2133","256.3352"
"","76.9000","19.2183","256.3217"
"","76.9200","19.2233","256.3093"
"","76.9400","19.2283","256.1508"
"","76.9600","19.2333","256.1739"
"","76.9800","19.2383","256.1292"
"","77.0000","19.2433","256.2396"
"","77.0200","19.2483","256.3514"
"","77.0400","19.2533","256.3045"
"","77.0600","19.2583","256.3336"
"","77.0800","19.2633","256.3845"
"","77.1000","19.2683","256.2948"
"","77.1200","19.2733","256.3087"
"","77.1400","19.2782","256.3753"
"","77.1600","19.2832","256.4042"
"","77.1800","19.2883","256.4023"
"","77.2000","19.2933","256.3965"
"","77.2200","19.2983","256.3649"
"","77.2400","19.3033","256.3322"
"","77.2600","19.3083","256.3087"
"","77.2800","19.3133","256.3373"
"","77.3000","19.3183","256.4240"
"","77.3200","19.3233","256.3759"
"","77.3400","19.3283","256.3593"
"","77.3600","19.3333","256.4454"
"","77.3800","19.3383","256.3718"
"","77.4000","19.3433","256.2070"
"","77.4200","19.3483","256.2057"
"","77.4400","19.3533","256.1920"
"","77.4600","19.3583","256.2307"
"","77.4800","19.3633","256.4158"
"","77.5000","19.3683","256.4332"
"","77.5200","19.3733","256.4830"
"","77.5400","19.3783","256.5235"
"","77.5600","19.3833","256.5714"
"","77.5800","19.3883","256.3555"
"","77.6000","19.3933","256.1629"
"","77.6200","19.3983","256.2267"
"","77.6400","19.4033","256.1939"
"","77.6600","19.4083","256.1252"
"","77.6800","19.4133","256.0715"
"","77.7000","19.4183","256.3057"
"","77.7200","19.4233","256.3374"
"","77.7400","19.4283","256.3336"
"","77.7600","19.4333","256.4277"
"","77.7800","19.4383","256.5116"
"","77.8000","19.4433","256.3260"
"","77.8200","19.4483","256.1553"
"","77.8400","19.4533","256.3428"
"","77.8600","19.4583","256.3887"
"","77.8800","19.4633","256.3185"
"","77.9000","19.4683","256.3824"
"","77.9200","19.4733","256.7894"
"","77.9400","19.4783","256.8603"
"","77.9600","19.4833","256.6385"
"","77.9800","19.4883","256.3805"
"","78.0000","19.4933","256.4584"
"","78.0200","19.4983","256.4494"
"","78.0400","19.5033","256.4550"
"","78.0600","19.5083","256.4891"
"","78.0800","19.5133","256.7635"
"","78.1000","19.5183","256.5801"
"","78.1200","19.5233","256.1769"
"","78.1400","19.5283","256.0468"
"","78.1600","19.5333","256.2854"
"","78.1800","19.5383","256.3458"
"","78.2000","19.5433","256.3072"
"","78.2200","19.5483","256.4242"
"","78.2400","19.5533","256.3690"
"","78.2600","19.5583","256.2866"
"","78.2800","19.5633","256.3536"
"","78.3000","19.5683","256.4849"
"","78.3200","19.5733","256.3656"
"","78.3400","19.5783","256.3487"
"","78.3600","19.5833","256.6143"
"","78.3800","19.5883","256.7131"
"","78.4000","19.5933","256.3756"
"","78.4200","19.5983","256.6435"
"","78.4400","19.6033","256.6423"
"","78.4600","19.6083","256.6429"
"","78.4800","19.6133","256.5446"
"","78.5000","19.6183","256.6776"
"","78.5200","19.6233","256.7644"
"","78.5400","19.6283","256.5977"
"","78.5600","19.6333","256.3939"
"","78.5800","19.6383","256.4587"
"","78.6000","19.6433","256.4117"
"","78.6200","19.6483","256.4759"
"","78.6400","19.6533","256.4686"
"","78.6600","19.6583","256.6744"
"","78.6800","19.6633","256.5167"
"","78.7000","19.6683","256.5125"
"","78.7200","19.6733","256.7547"
"","78.7400","19.6783","256.5185"
"","78.7600","19.6833","256.5724"
"","78.7800","19.6883","256.7686"
"","78.8000","19.6933","256.6536"
"","78.8200","19.6983","256.3161"
"","78.8400","19.7033","256.3773"
"","78.8600","19.7083","256.7711"
"","78.8800","19.7133","256.7688"
"","78.9000","19.7183","256.7984"
"","78.9200","19.7232","256.9115"
"","78.9400","19.7283","256.7769"
"","78.9600","19.7333","256.7652"
"","78.9800","19.7383","256.6898"
"","79.0000","19.7433","256.9000"
"","79.0200","19.7483","256.9313"
"","79.0400","19.7533","256.8618"
"","79.0600","19.7583","256.7567"
"","79.0800","19.7633","256.8350"
"","79.1000","19.7683","256.6829"
"","79.1200","19.7733","256.7102"
"","79.1400","19.7783","256.5792"
"","79.1600","19.7833","256.5213"
"","79.1800","19.7883","256.5132"
"","79.2000","19.7933","256.6704"
"","79.2200","19.7983","256.8612"
"","79.2400","19.8033","256.9820"
"","79.2600","19.8083","256.9080"
"","79.2800","19.8133","256.8386"
"","79.3000","19.8183","256.8420"
"","79.3200","19.8233","256.6465"
"","79.3400","19.8283","256.6184"
"","79.3600","19.8333","256.5943"
"","79.3800","19.8383","256.6555"
"","79.4000","19.8433","256.7915"
"","79.4200","19.8483","256.7179"
"","79.4400","19.8533","256.5465"
"","79.4600","19.8583","256.7006"
"","79.4800","19.8633","256.9396"
"","79.5000","19.8683","256.7304"
"","79.5200","19.8733","256.7195"
"","79.5400","19.8783","256.7164"
"","79.5600","19.8833","256.5875"
"","79.5800","19.8883","256.6442"
"","79.6000","19.8933","256.5908"
"","79.6200","19.8983","256.8225"
"","79.6400","19.9033","256.9508"
"","79.6600","19.9083","256.8879"
"","79.6800","19.9133","256.7588"
"","79.7000","19.9183","256.4811"
"","79.7200","19.9233","256.6258"
"","79.7400","19.9283","256.7962"
"","79.7600","19.9333","256.7934"
"","79.7800","19.9383","256.8348"
"","79.8000","19.9433","256.7859"
"","79.8200","19.9483","256.8477"
"","79.8400","19.9533","256.8509"
"","79.8600","19.9583","256.7073"
"","79.8800","19.9633","256.8979"
"","79.9000","19.9683","256.9079"
"","79.9200","19.9733","257.2626"
"","79.9400","19.9783","257.0573"
"","79.9600","19.9833","257.1026"
"","79.9800","19.9883","257.0944"
"","80.0000","19.9933","257.0579"
"","80.0200","19.9983","257.0189"
"","80.0400","20.0033","257.0277"
"","80.0600","20.0083","256.8724"
"","80.0800","20.0133","256.7564"
"","80.1000","20.0183","256.8179"
"","80.1200","20.0233","256.9229"
"","80.1400","20.0283","256.9198"
"","80.1600","20.0333","256.7515"
"","80.1800","20.0383","256.5415"
"","80.2000","20.0433","256.6207"
"","80.2200","20.0483","256.6771"
"","80.2400","20.0533","256.8980"
"","80.2600","20.0583","256.8197"
"","80.2800","20.0633","256.8126"
"","80.3000","20.0683","256.8061"
"","80.3200","20.0733","256.8750"
"","80.3400","20.0783","256.9579"
"","80.3600","20.0833","256.8954"
"","80.3800","20.0883","256.8460"
"","80.4000","20.0933","256.7870"
"","80.4200","20.0983","256.7495"
"","80.4400","20.1033","256.7465"
"","80.4600","20.1083","256.7907"
"","80.4800","20.1133","256.7142"
"","80.5000","20.1183","256.6880"
"","80.5200","20.1233","256.6486"
"","80.5400","20.1283","256.5989"
"","80.5600","20.1333","256.7528"
"","80.5800","20.1383","256.9629"
"","80.6000","20.1433","257.1039"
"","80.6200","20.1483","257.1394"
"","80.6400","20.1533","256.9361"
"","80.6600","20.1583","256.6124"
"","80.6800","20.1633","256.3370"
"","80.7000","20.1683","256.4096"
"","80.7200","20.1733","256.7850"
"","80.7400","20.1783","256.9481"
"","80.7600","20.1833","256.8665"
"","80.7800","20.1883","256.9478"
"","80.8000","20.1933","256.9402"
"","80.8200","20.1983","256.9716"
"","80.8400","20.2033","256.9832"
"","80.8600","20.2083","257.0941"
"","80.8800","20.2133","257.2199"
"","80.9000","20.2183","257.2571"
"","80.9200","20.2233","257.1531"
"","80.9400","20.2283","257.0388"
"","80.9600","20.2333","257.0786"
"","80.9800","20.2383","257.1460"
"","81.0000","20.2433","256.9389"
"","81.0200","20.2483","256.9510"
"","81.0400","20.2533","256.7381"
"","81.0600","20.2583","256.7771"
"","81.0800","20.2633","256.9089"
"","81.1000","20.2683","257.0495"
"","81.1200","20.2733","256.8346"
"","81.1400","20.2783","256.7541"
"","81.1600","20.2833","256.9969"
"","81.1800","20.2883","256.9723"
"","81.2000","20.2933","256.9604"
"","81.2200","20.2983","257.2124"
"","81.2400","20.3033","257.4165"
"","81.2600","20.3083","257.3965"
"","81.2800","20.3133","257.2069"
"","81.3000","20.3183","257.0169"
"","81.3200","20.3233","256.9225"
"","81.3400","20.3283","256.8628"
"","81.3600","20.3333","256.8919"
"","81.3800","20.3383","256.9738"
"","81.4000","20.3433","257.1751"
"","81.4200","20.3483","257.1186"
"","81.4400","20.3533","256.9851"
"","81.4600","20.3583","256.8792"
"","81.4800","20.3633","256.8784"
"","81.5000","20.3683","256.9635"
"","81.5200","20.3733","257.0070"
"","81.5400","20.3783","257.1393"
"","81.5600","20.3833","257.3059"
"","81.5800","20.3883","257.3778"
"","81.6000","20.3933","257.0995"
"","81.6200","20.3983","257.0427"
"","81.6400","20.4033","257.0176"
"","81.6600","20.4083","257.0620"
"","81.6800","20.4133","257.1743"
"","81.7000","20.4183","256.9747"
"","81.7200","20.4233","257.0070"
"","81.7400","20.4283","257.0961"
"","81.7600","20.4333","257.1574"
"","81.7800","20.4383","257.1544"
"","81.8000","20.4433","257.0422"
"","81.8200","20.4483","256.9433"
"","81.8400","20.4533","257.0070"
"","81.8600","20.4583","257.0355"
"","81.8800","20.4633","257.1588"
"","81.9000","20.4683","257.4538"
"","81.9200","20.4733","257.4461"
"","81.9400","20.4783","257.0625"
"","81.9600","20.4833","257.0405"
"","81.9800","20.4883","256.9964"
"","82.0000","20.4933","257.1388"
"","82.0200","20.4983","257.1277"
"","82.0400","20.5033","257.0052"
"","82.0600","20.5083","256.9821"
"","82.0800","20.5133","257.0562"
"","82.1000","20.5183","257.1435"
"","82.1200","20.5233","257.1711"
"","82.1400","20.5283","257.1519"
"","82.1600","20.5333","257.2711"
"","82.1800","20.5383","257.2622"
"","82.2000","20.5433","257.0432"
"","82.2200","20.5483","257.0334"
"","82.2400","20.5533","257.0822"
"","82.2600","20.5583","257.0532"
"","82.2800","20.5633","257.0381"
"","82.3000","20.5683","256.9857"
"","82.3200","20.5733","256.8448"
"","82.3400","20.5783","256.9781"
"","82.3600","20.5833","256.9454"
"","82.3800","20.5883","257.0495"
"","82.4000","20.5933","257.3090"
"","82.4200","20.5983","257.3864"
"","82.4400","20.6033","257.3187"
"","82.4600","20.6083","257.1884"
"","82.4800","20.6133","257.1812"
"","82.5000","20.6183","257.3091"
"","82.5200","20.6233","257.2530"
"","82.5400","20.6283","257.1198"
"","82.5600","20.6333","256.9707"
"","82.5800","20.6383","257.1828"
"","82.6000","20.6433","257.3838"
"","82.6200","20.6483","257.5403"
"","82.6400","20.6533","257.4362"
"","82.6600","20.6583","257.1812"
"","82.6800","20.6633","257.1200"
"","82.7000","20.6683","257.1325"
"","82.7200","20.6733","257.1262"
"","82.7400","20.6783","257.2481"
"","82.7600","20.6833","256.9973"
"","82.7800","20.6883","256.8403"
"","82.8000","20.6933","256.8910"
"","82.8200","20.6983","257.3802"
"","82.8400","20.7033","257.2929"
"","82.8600","20.7083","257.0815"
"","82.8800","20.7133","257.2678"
"","82.9000","20.7183","257.1327"
"","82.9200","20.7233","257.0782"
"","82.9400","20.7283","257.2464"
"","82.9600","20.7333","257.1166"
"","82.9800","20.7383","257.0199"
"","83.0000","20.7433","257.1777"
"","83.0200","20.7483","257.2201"
"","83.0400","20.7533","257.2408"
"","83.0600","20.7583","257.3653"
"","83.0800","20.7633","257.3777"
"","83.1000","20.7683","257.3340"
"","83.1200","20.7733","257.2286"
"","83.1400","20.7783","257.0656"
"","83.1600","20.7833","257.1942"
"","83.1800","20.7883","257.0144"
"","83.2000","20.7933","256.9042"
"","83.2200","20.7983","257.1545"
"","83.2400","20.8033","257.1284"
"","83.2600","20.8083","257.2882"
"","83.2800","20.8133","257.1753"
"","83.3000","20.8183","257.2083"
"","83.3200","20.8233","257.1020"
"","83.3400","20.8283","257.1274"
"","83.3600","20.8333","257.3676"
"","83.3800","20.8383","257.4637"
"","83.4000","20.8433","257.2273"
"","83.4200","20.8483","257.1951"
"","83.4400","20.8533","257.0533"
"","83.4600","20.8583","257.4141"
"","83.4800","20.8633","257.5401"
"","83.5000","20.8683","257.5353"
"","83.5200","20.8733","257.4792"
"","83.5400","20.8783","257.3744"
"","83.5600","20.8833","257.1386"
"","83.5800","20.8883","257.2256"
"","83.6000","20.8933","257.3942"
"","83.6200","20.8983","257.2292"
"","83.6400","20.9033","257.1923"
"","83.6600","20.9083","257.2123"
"","83.6800","20.9133","257.2701"
"","83.7000","20.9183","257.1670"
"","83.7200","20.9233","257.0399"
"","83.7400","20.9283","257.0573"
"","83.7600","20.9333","257.1667"
"","83.7800","20.9383","257.3919"
"","83.8000","20.9433","257.5588"
"","83.8200","20.9483","257.3351"
"","83.8400","20.9533","257.3471"
"","83.8600","20.9583","257.4565"
"","83.8800","20.9633","257.2928"
"","83.9000","20.9683","257.4752"
"","83.9200","20.9733","257.2418"
"","83.9400","20.9783","257.0829"
"","83.9600","20.9833","257.1671"
"","83.9800","20.9883","257.1238"
"","84.0000","20.9933","257.1138"
"","84.0200","20.9983","257.1288"
"","84.0400","21.0033","257.2927"
"","84.0600","21.0083","257.4750"
"","84.0800","21.0133","257.4833"
"","84.1000","21.0183","257.3255"
"","84.1200","21.0233","257.3136"
"","84.1400","21.0283","257.2729"
"","84.1600","21.0333","257.1768"
"","84.1800","21.0383","256.9727"
"","84.2000","21.0433","257.2172"
"","84.2200","21.0483","257.3824"
"","84.2400","21.0533","257.3058"
"","84.2600","21.0583","257.2447"
"","84.2800","21.0633","257.2946"
"","84.3000","21.0683","257.2645"
"","84.3200","21.0733","257.1166"
"","84.3400","21.0783","257.1809"
"","84.3600","21.0833","257.3440"
"","84.3800","21.0883","257.4812"
"","84.4000","21.0933","257.4479"
"","84.4200","21.0983","257.3026"
"","84.4400","21.1033","257.3876"
"","84.4600","21.1083","257.3155"
"","84.4800","21.1133","257.2467"
"","84.5000","21.1182","257.2310"
"","84.5200","21.1233","257.1827"
"","84.5400","21.1283","257.2007"
"","84.5600","21.1333","257.3150"
"","84.5800","21.1383","257.4547"
"","84.6000","21.1433","257.4073"
"","84.6200","21.1483","257.1771"
"","84.6400","21.1533","257.2805"
"","84.6600","21.1583","257.1813"
"","84.6800","21.1633","257.4911"
"","84.7000","21.1683","257.2945"
"","84.7200","21.1733","257.2950"
"","84.7400","21.1783","257.3341"
"","84.7600","21.1833","257.3822"
"","84.7800","21.1883","257.7292"
"","84.8000","21.1934","257.8809"
"","84.8200","21.1983","257.7392"
"","84.8400","21.2033","257.7048"
"","84.8600","21.2083","257.5984"
"","84.8800","21.2133","257.4638"
"","84.9000","21.2183","257.3365"
"","84.9200","21.2233","257.3233"
"","84.9400","21.2283","257.3375"
"","84.9600","21.2333","257.2617"
"","84.9800","21.2383","257.4465"
"","85.0000","21.2433","257.7091"
"","85.0200","21.2483","257.5889"
"","85.0400","21.2533","257.3634"
"","85.0600","21.2583","257.4152"
"","85.0800","21.2633","257.5685"
"","85.1000","21.2683","257.4759"
"","85.1200","21.2733","257.4208"
"","85.1400","21.2783","257.6749"
"","85.1600","21.2833","257.4227"
"","85.1800","21.2883","257.4359"
"","85.2000","21.2933","257.3006"
"","85.2200","21.2983","257.2679"
"","85.2400","21.3033","257.1883"
